Elderly Befriender and Supporter by SG Cares Volunteer Centre at Sengkang,"There are seniors who are living near the centre but due to mobility issues, may not be able to go down to the centre themselves. Thus, volunteers will be required to bring them to the centre and to build rapport with them. However, if you are not able to support at the exercise/activity periods, we will also want your support in befriending them at the centres/homes at other times."
SGCares VC @ Woodlands - NKF - Befriender (Enhanced Grain of Hope) by SG Cares Volunteer Centre @ Woodlands,"There are three dialysis centres located in the Woodlands area with 3 shift timings each to choose from: - The Hour Glass-NKF Dialysis Centre (Admiralty Branch), Blk 761 Woodlands Ave 6. #01-108. S (730761) - Thong Teck Sian Tong Lian Sin Sia-NKF Dialysis Centre, Blk 825 Woodlands St 81. #01-30. S (730825) - SCAL-NKF Dialysis Centre (Woodlands Branch), Blk 365 Woodlands Ave 5. #01-490. S (730365) Enhanced Grains of Hope (EGOH) is a social intervention programme where volunteers pair up to visit socially and emotionally isolated kidney patients at their residences. Volunteers will be matched to referred patients based on geographical location, spoken language and other set requirements. Minimum commitment period is 6 months, and frequency and method of engagement varies from patient to patient depending on their social needs and our Medical Social Workers' (MSWs) care plan for the patients. #SGCares"
SGCares VC @ Woodlands - NKF - Dialysis Centre Volunteer by SG Cares Volunteer Centre @ Woodlands,"There are three dialysis centres located in the Woodlands area with 3 shift timings each to choose from: - The Hour Glass-NKF Dialysis Centre (Admiralty Branch), Blk 761 Woodlands Ave 6. #01-108. S (730761) - Thong Teck Sian Tong Lian Sin Sia-NKF Dialysis Centre, Blk 825 Woodlands St 81. #01-30. S (730825) - SCAL-NKF Dialysis Centre (Woodlands Branch), Blk 365 Woodlands Ave 5. #01-490. S (730365) 3 shifts to choose from: 6.30am to 8.00am 11.00am to 1.30pm 4.00pm to 6.00pm #SGCares"
Secondary Academic Tutor - Sec 1 Normal Technical English and Math by SG Cares Volunteer Centre at Ang Mo Kio,"These students are from families receiving help from Family Services and usually they are financially tight hence cannot afford tuition fees. If you are keen to help and familiar with the syllabus for the above subjects, please apply with us to support the kids :)"
Gym Assistant by SG Cares Volunteer Centre at Sengkang,This active aging centre is reopening their gym equipment for seniors to use. Volunteers will be required to help man the gym to ensure seniors are using the equipment safely
Student Facilitators for Mental Health Program by SingYouth Hub_3808622,"This individual will support SingYouth Hub's mental health program for secondary school students as a student facilitator. A student facilitator will have to - Be a tertiary student (e.g., JC, Polytechnic, University students) - Attend training sessions, preferrably on Saturday afternoons - Go down to secondary schools to help in execution of the program, which will likely be on weekdays - Be commited and passionate about mental health - Training sessions and program duration will last approximately 3 hours each. Prior experience as student facilitators and the ability to commit for long periods will be a plus. Volunteers will be awarded with Zeles points, and more information can be found here: https://zeles.sg/zeles-app/ Corporate organisations or individuals who are keen on collaborating with us as part of CSR for this program are welcomed to write-in."
Performing Arts Cajon Classes at Changi City Point by ARTDIS (Singapore) Ltd.,This is a weekly class for Performing Arts. Volunteers are needed to assist beneficiaries to follow Trainers' instructions. Mondays: Junior & Senior Cajon Classes from 6.30-8.45pm
KidsREAD by SG Cares Volunteer Centre at Sembawang,"This KidsREAD is to promote the love of reading and cultivate good reading habit among young Singaporeans, specifically children from the less privileged families. age 4 to 8 years old. At the same time help to enhance the quality life of the children and their families and provide an avenue for children from various races to interact from an early age."
Project Shine - Our Sporting Adventures [YCLP],"This opportunity is a youth-led initiative part of the Youth Corps Leaders Programme.As part of the Youth Corps Leaders Programme, Project Shine is a community project that partners with Rainbow Centre's Young Adult Activities! (YAA!) social activity club. We engage with youths with special needs through biweekly sessions on art, sports and more!We, Team Constellation, believe that our youths have the potential to express themselves creatively, to shine brightly just like the constellations in our night skies.We will be conducting 4 different sessions (all sports related), and the sequence are as follows.Session 1 - Dart BocciaSession 2 - SoccerSession 3 - BasketballSession 4 - Carnival(Volunteers will only be accepted if they are able to commit to ALL the dates and sessions listed under shifts)"
YMCA Youth Club (Y Digital Arts) [YCLP],"This opportunity is a youth-led initiative part of Youth Corps Leaders Programme.In conjunction with YMCA, Team Genesis is looking for Volunteers to support and work towards the social cause of improvingthewell beingof the special needs community and help them integrate better into society.Known as theYMCA Youth Club,the clubwill allow special needs clients to get together and have a home-like environment; with a diverse range ofprogramsaimed atenabling special need clients withnewemployableskills and havefun at the same time.Volunteers who can commit on a regular rostered schedule are preferred. Volunteers will have to go through a Volunteer Briefing at the start of every session. Note: It is a requirement by YMCA for volunteers to be 18 years old this year. Therefore, volunteers who are still 17 years old but turning 18 this year may continue to apply for the opportunity."
Project WE+65 Volunteer Recruitment,"This opportunity is a youth-led initiative part of Youth Corps Leaders Programme.Project WE+65 is an intergenerational programme in collaboration with Blossom Seeds Limited (BSL) and Agency of Integrated Care (AIC). This year we aim to utilise a range of intergenerational programmes (IGPs) to address the identified needs of the seniors at BSL. We would like to invite you to join us in this journey!Similar to the previous batch of WE+65, A65ngers will continue to hold biweekly Saturdays programmes at BSL over the course of 15 sessions, spanning from April to October 2022, which consists of a variety of interactive activities that we have planned. We may also consider hybrid or physical sessions with the seniors depending on the prevailing Safe Management Measures.What are you waiting for? Come join us as Volunteer Befrienders (VBs) at WE+65 and let’s make the senior's day more vibrant! Don’t miss out on the opportunity to get to know other like-minded friends through this project!Follow us on Instagram: @ycs.weplus65 <3"
Project KITA: Empowering the Elderly [YCLP],"This opportunity is a youth-led initiative part of Youth Corps Leaders Programme.Working with Thye Hwa Kwan Moral Charities (THKMC), Project KITA: Empowering the Elderly aims to engage and reinforce health-seeking behavior in elderly staying in rental flats, while preventing and reducing the prevalence of social isolation.Volunteer with Project KITA for weekly sessions where we visit the elderly, talk to them and conduct various activities.To find out more, sign up for our information session on 28th May (10am-10.45am):https://tinyurl.com/projectkitainfosessAll volunteers are required to attend the Onboarding Session on 28th May (11am-12.30pm)Do note that your personal details and particulars will be shared with our Community Partner - Thye Hwa Kwan Moral Charities as part of their volunteer recruitment policy. If you are uncomfortable with this arrangement, please do not apply for this opportunity."
GetActive22 Workforce,"This opportunity is only open to SPORTSG Staff.GetActive! Singapore 2022 Workforce Registration.Please register for only ONE role. Individuals who register who multiple roles will be randomly assigned. Read the description of the role carefully before registration. Full commitment are expected and required for the roles.Upon registration, the respective Functional/Event OIC will contact and brief you on the roles and responsibilities required. If you have any enquiries, please do not hesitate to email to chloe_ding@sport.gov.sgThank you and lets work together towards another successful GASG!"
Sustainability@Tampines Park by Otolith Enrichment,"This project aims at demonstrating circular economy through the use of black soldier fly larvae to upcycle food waste from nearby residents and schools. The larvae, are in turn used as feed for tilapia fish culture in the nearby pond, while the frass (excreta from BSF) are used as fertilizer for growing vegetables. Participants are awarded with "
Community Aquaponics Project @ AMK Industrial Park 2 by Otolith Enrichment,"This project uses a de-coupled aquaponics farming system to benefit the low-income residents of Ang Mo Kio GRC and seeks to play a part in Singapore's 30 by 30 food production target. Aquaponics relies on the symbiotic relationship between aquaculture and hydroponics, whereby nutrient-rich water from the fish tanks are channelled towards growing vegetables, and in turn purified by beneficial microbes and vegetables for culturing fish."
Rooftop Gardening (At least 6 months) by Yishun Community Hospital_4845873,"This vibrant team of gardeners enjoys tending Yishun Community Hospital's (YCH) rooftop garden where various types of vegetables and herbs are lovingly grown and cared for. The harvested crop, including brinjal, lemongrass, loofah, sweet potato leaf and mugwort, are then sold to the public or used in patients' meals. Through this fruitful hobby, the volunteers exchange gardening experience and knowledge. Above all, they share a great sense of camaraderie and fun under the sun!"
Rooftop Gardening for Yishun Community Hospital #NDP2022 #DoingGood #22DaysNature by SG Cares Volunteer Centre at Yishun town,"This vibrant team of gardeners enjoys tending Yishun Community Hospital's (YCH) rooftop garden where various types of vegetables and herbs are lovingly grown and cared for. The harvested crop, including brinjal, lemongrass, loofah, sweet potato leaf and mugwort, are then sold to the public or used in patients' meals. Through this fruitful hobby, the volunteers exchange gardening experience and knowledge. Above all, they share a great sense of camaraderie and fun under the sun! #NDP2022 #DoingGood #22DaysPassion #22DaysPeople #22DaysNature"
Medical Escort (Ad-Hoc) #SGCares by SG Cares Volunteer Centre at Punggol,This volunteering activity will be happening in Punggol Area. Our seniors would need to frequently visit the hospitals or polyclinics for their regular medical appointments. They would need a companion to escort them from their home to the venue of their medical appointment. This is to ensure their safety. #SGCares
Skills-Based Volunteering (Video Animator/ Graphic Designer/ IT Troubleshooter) #SG Cares by SG Cares Volunteer Centre at Punggol,This Volunteering activity will be occurring in Punggol Area. Our VC just started operating early this year 2022 and we would like to take this chance to gather as many volunteers who stay near Punggol and with special skills to come together to build the capability of our Volunteer pool. There are some skills-based volunteering opportunities include: - Video Animator - Graphic Designer - IT Troubleshooter #SG Cares
Volunteers needed for Entrepreneurship Programmes! by FORTE 360_65089320,"This year Forte360 will be following the CARE theme to align with the Skills Demand For the Future Economy Report. Under their CARE industry, skills sets that will be in demand in the future includes stakeholder management, collaboration and marketing. These skills can be introduced to children through exposure to Entrepreneurship. Entrepreneurship can bring out different attributes in one, such as problem-solving, convincing, and pitching, which can benefit the kids in the long run. The sessions can be either physical or virtual (TBC) We are looking for Volunteers/ Facilitators! Join us in the mission to enhance the learning journeys of the kids! You will be assisting/leading entrepreneurship-related activities for kids. Programme execution will be from Jan 2023 onwards, 4 sessions(1.5hours/session) - dates and time for execution will be confirmed based on volunteer team's availabilities. A whatsapp/telegram group will be formed for communication purposes. You are not required to attend all sessions Volunteer with us and gain points to redeem vouchers (e.g. Coffee Bean, etc.) by marking your attendance using the Zeles App Kindly contact us for more information Email: forte360.initiatives@gmail.com IG: @forte360_ Tele: @noorsarrah"
Befriend Seniors under the Caring Neighbour Network (CAN) Programme by SG Cares Volunteer Centre at Kreta Ayer,"Thye Hua Kwan Moral Charities (THKMC) Cluster Support @ Bukit Merah conducts the Caring Neighbour Network (CAN) programme that provides social support to vulnerable seniors with no or low family support and at risk of isolation and depression. The volunteers will conduct home visits to check in with the seniors regarding their overall physical and mental well-being, and to remind the seniors to take their medications (if any) or to remind them of their oncoming medical appointments. This would help to provide emotional support to the elderly and keep them connected to the community. Note: This is suitable for Youth Corps Community Internship applicants."
Health District @ Queenstown by SG Cares Volunteer Centre at Queenstown,To ascertain motivations and quality of life of adults aged 50 and above.
Caregivers' week 2022: Logistic volunteer at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,To assist in logistics during the hybrid workshops/ symposium during Caregivers' week 2022.
Mutual Help and Care Ration Packing with Bo Tien Welfare Services Society by SG Cares Volunteer Centre @ Jurong,To assist in packing of food rations for low-income and destitute families
Door to door outreaching to seniors with Pacific Activity Centres Yishun Greenwalk by SG Cares Volunteer Centre at Yishun town,To befriend residents age above 60 years who are vulnerable and not ambulant and may need referral to a relevant NGO or SSO as a priority
Project Outreach @ Yishun for Thye Hua Kwan by SG Cares Volunteer Centre at Yishun town,"To better understand the needs of the residents and identify live-alone seniors, families and caregivers who may require assistance and support"
Needs Assessor by SG Cares Volunteer Centre at Sembawang,To conduct door-to-door outreach and administer needs assessment surveys for families residing in rental blocks in Sembawang Town.
Needs Assessor by SG Cares Volunteer Centre at Sembawang,To conduct door-to-door outreach and administer needs assessment surveys for families residing in rental blocks in Sembawang Town.
Content Creator @ Special Olympics Singapore (SOSG) by SG Cares Volunteer Centre at Jalan Besar,"To create brand awareness for SOSG, as well as materials for internal circulation that are easy to comprehend."
Caregivers' week 2022: Flower distribution at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,To distribute flowers to the seniors around Ghim Moh Market during Caregivers' week 2022.
Ration distributor at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,"To distribute rations to 25 different needy households islandwide, as it may be difficult for them to come down to the centre to collect."
Medical Escort & Transport @ Blossom Seeds Limited by Blossom Seeds Limited_6157389,To drive & accompany Seniors from their home to the hospital or polyclinic for their medical appointments. Beneficiaries are Seniors who are unable to go for their medical appointment independently. Intervene by providing this support to the Senior at their most critical period so that they are not left alone.
Health talks at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To educate seniors on any aspect of health that will benefit them - raising awareness/ measures to improve health etc.
Health talks at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To educate seniors on any aspect of health that will benefit them - raising awareness/ measures to improve health etc.
Caregiver's week 2022: Event buddy at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,To engage and accompany seniors on group outings to places of interest/ to the movies/ for a luncheon during Caregivers' week 2022.
Centre volunteers at Lion Befrienders (Ghim Moh and Mei Ling AAC) by SG Cares Volunteer Centre at Queenstown,To engage and educate seniors who face digitalisation barriers and increase their awareness of prevalent scams.
Centre volunteer at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,To engage and educate seniors who face digitalisation barriers and increase their knowledge of using digital devices.
Activity Organiser/Facilitator at FaithActs by SG Cares Volunteer Centre at Queenstown,"To engage children/ youth-at-risk through enrichment outings/ outdoor activities during term/ mid year/ end year breaks, imparting values which complements their Social and Emotional Learning in school."
Activity Organiser/Facilitator at FaithActs by SG Cares Volunteer Centre at Queenstown,"To engage children/ youth-at-risk through enrichment outings/ outdoor activities during their school term, imparting values which complements their Social and Emotional Learning in school."
Activity Organiser/Facilitator at CareHut @ New Town Primary School by SG Cares Volunteer Centre at Queenstown,"To engage children/ youth-at-risk through enrichment outings/ outdoor activities during their term/ mid year/ end year breaks, imparting values which complements their Social and Emotional Learning in school. (Care Community Services Society)"
Flag Day 2022 at Caregiving Welfare Association by SG Cares Volunteer Centre at Queenstown,To engage in fundraising on CWA's Flag Day 2022.
Art Sessions by SCH Health Fund,To engage patients at Outram Community Hospital in crafts and art-related activities.
Mahjong Session by SCH Health Fund,To engage patients in Outram Community Hospital in Mahjong.
Exercise Program Leader @ Brahm Centre by SG Cares Volunteer Centre at Geylang,To engage seniors in simple exercise and stretching to keep them physically active. (Suitable for Youth Corps Internship Scheme - please indicate YCIS)
Activity Organiser/Facilitator at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To engage seniors through activities or programs depending on volunteers skills (culinary/ baking/ arts & crafts/ music/ calligraphy/ origami etc.).
Activity Organiser/Facilitator at Active Global (Senior Day Care Centre) by SG Cares Volunteer Centre at Queenstown,To engage seniors through organising activities or programs based on festive seasons.
Activity Organiser/Facilitator at Fei Yue AAC @ Blk 1 Holland Close by SG Cares Volunteer Centre at Queenstown,To engage seniors who are at risk of social isolation and facilitate the forming of relationships among beneficiaries through recreational activities.
Medical Items Packing Assistant with NKF Integrated Renal Centre by SG Cares Volunteer Centre @ Jurong,To ensure patients have the best medical care possible through the organisation and preparation of medical packs with essential items for dialysis treatment needs.
Medical Escort with Fei Yue Family Services by SG Cares Volunteer Centre @ Jurong,"to escort resident to and fro Ng Teng Fong General Hospital for his medical appointments - resident has a walking frame but moves very slowly, and is unable to get out of his wheelchair without assistance"
Activity Facilitator with NTUC Health Nursing Home by SG Cares Volunteer Centre @ Jurong,To facilitate activities to brighten up the lives of Nursing Home residents
22 Days as MDAS Fundraiser #NDP2022 #DoingGood by Muscular Dystrophy Association (Singapore),"To have your involvement in raising awareness and raising funds for MDAS as a fundraiser through giving.sg Held in conjunction with World Duchenne Awareness Day and Spinal Muscular Atrophy Month, MDAS leads the arena of Muscular Dystrophy in Singapore by building more awareness around the condition and celebrating the lives of those who strive to live above Muscular Dystrophy. It is only through the kind donations of our donors that we are able to carry out our mission of inspiring hope and enriching the lives of people with muscular dystrophy and their families. The donation will go towards supporting MDAS's operating expenditure in providing programmes, services, all supporting costs for over 500 beneficiaries and sustain its operating activities."
Day Activity Centre @ BizLink (Physical/Virtual) by SG Cares Volunteer Centre at Geylang,"To improve lives of clients with disabilities and engage them through meaningful activities eg. reading, writing, art & craft, music and dance (Suitable for Youth Corps Community Internship - please indicate YCCS)"
Outreach volunteers at Pacific Activity Centre (Skyterrace@Dawson) by SG Cares Volunteer Centre at Queenstown,"To increase seniors' awareness of the services, activities and support available to them in the neighbourhood through door-to-door visitations."
Outreach volunteers at Lion Befrienders (Ghim Moh and Mei Ling AAC) by SG Cares Volunteer Centre at Queenstown,"To increase seniors' awareness of the services, activities and support available to them in the neighbourhood."
SG Cares VC @ Toa Payoh - Sparkle Care @ Shunfu - Befriending & Mentoring #SGCares by SG Cares Volunteer Centre @ Toa Payoh,"To lead and run programs at the centre at Shunfu, Marymount."
Mealtime Support Volunteers by Yishun Community Hospital_4845873,"To play a friendly and supportive role for patients during mealtimes in a ward. To support the ward team to distribute meals, interacting with patients as appropriate and ensuring they have everything they need to be able to make the most of their mealtime experience."
Mealtime Support Volunteers by Yishun Community Hospital_4845873,"To play a friendly and supportive role for patients during mealtimes in a ward. To support the ward team to distribute meals, interacting with patients as appropriate and ensuring they have everything they need to be able to make the most of their mealtime experience."
Pictionary (on Zoom!) by SCH Health Fund,To play the game of Pictionary virtually via Zoom with community hospital patients.
Event Volunteers by Autism Association (Singapore),"To provide assistance during our upcoming event as Ushers, Runners, and any general duties."
Escorts to Outings/Parks/Neighbourhood/Meal by St- Andrew's Nursing Home (Buangkok),"To provide opportunities for the residents to visits places so as to eliminate social isolation, appreciate natures, environment and meals leisurely."
Befriender at Fei Yue AAC @ Blk 1 Holland Close by SG Cares Volunteer Centre at Queenstown,To provide seniors who are at-risk of social isolation and frailty by befriending and checking in on them regularly
House visit volunteer at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To provide seniors who are at-risk of social isolation and frailty by befriending and checking in on them regularly.
Befriender at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To regularly come down to the hub to engage and befriend the seniors.
Befriender at Active Global (Active Aging Care Hub) by SG Cares Volunteer Centre at Queenstown,To regularly come down to the hub to engage and befriend the seniors.
Regular volunteer at Active Global (Senior Day Care Centre) by SG Cares Volunteer Centre at Queenstown,To regularly visit the seniors and engage with them in their day to day life in the day care centre.
[W3] West - Pool Party,To support ActiveSG in engaging the residents through Sport and bring sport back to the community.
[C3] Animal Float Pool Party,To support ActiveSG in engaging the residents through Sports and bring back Sports and competitions.
[N3] Animal Float Pool Party @ Yishun,To support ActiveSG in engaging the residents through Sports and bring back Sports and competitions.
[C3] Animal Float Pool Party (June-July),To support ActiveSG in engaging the residents through Sports and bring back Sports and competitions.
Mentoring Alliance Program with students from Orchid Park Secondary School by SG Cares Volunteer Centre at Yishun town,To support youths through positive mentoring. These youths may be experiencing setbacks or comes from various family issues.
Total Wellness Initiative Singapore by Total Wellness SG,"Total Wellness Initiative Singapore (TWIS) believes that the key to achieving holistic well-being and preventing/mitigating various physical/mental health concerns is through empowering individuals. By providing knowledge, resources, and support, we aim to give individuals the ability and skill to decide what wellness means and craft actionable and sustainable plans to reach their well-being goals."
Total Wellness Initiative Singapore by Total Wellness SG,"Total Wellness Initiative Singapore (TWIS) believes that the key to achieving holistic well-being and preventing/mitigating various physical/mental health concerns is through empowering individuals. By providing knowledge, resources, and support, we aim to give individuals the ability and skill to decide what wellness means and craft actionable and sustainable plans to reach their well-being goals."
Befriender: Medical Appointment #NDP2022 #DoingGood #22DaysPeople by TOUCH COMMUNITY SERVICES LIMITED,"TOUCH Home Care provides specialised transportation for the frail elderly to their medical appointment at the polyclinics and hospitals. Our specialised transportation is suitable for wheelchair-users. Our transport service operates from Mondays to Fridays, 9am - 5pm; excluding public holidays and block-out dates for maintenance."
HUG2HEARTS - Triumph's Dunk #NDP2022 #DoingGood #22DaysPassion by HUG Community Services Limited,'Triumph's Dunk'. Meaning behind the title for the inmates: We hope to help the participant to achieve victory in their life for the right purpose with joy. Looking for Volunteer Basketball Coach and Facilitator Befriender.
Give Virtual Tuition and Be a Befriender to Young Children by Persatuan Pemudi Islam Singapura (PPIS),"Tutor and befriend children aged 7 - 12 years old at 7Oaks Student Care Centres, including providing guidance on their homework and being a positive role model for them."
"Volunteer Tutoring (P5, Online) by Children's Wishing Well","Tutor P5 Math, Science and English (to be able to teach P3 and P4 syllabus too) Availability: Weekday evenings."
"Volunteer Tutoring (P3, Onsite- Math) by Children's Wishing Well","Tutor Primary 3 Math onsite at our clementi centre. Preferable to have a volunteer with relevant tutoring experience for children with special learning needs. This particular student has ADHD and suspected dyslexia and is currently on School-based Dyslexia Remediation (SDR). Possible timeslots: Thursday 4pm to 5pm, Friday 3.30pm to 4.30pm"
"Volunteer Tutoring (P5, Onsite- English) by Children's Wishing Well",Tutor Primary 5 English onsite at our clementi centre. Possible timeslot Monday 2.30pm to 4pm
"Volunteer Tutoring (P5, Onsite-Math) by Children's Wishing Well",Tutor Primary 5 Math onsite at our clementi centre. Possible timeslot Wednesday 4.30pm to 6pm
UPLIFT Family Befrienders by SG Cares Volunteer Centre at Chua Chu Kang,UPLIFT aims to support and strengthen the partnership between schools and community partners to enhance upstream wraparound support for the disadvantaged students.
Reading Inspirator by Students Care Service,"Using a guided reading approach, you will help children enhance their information processing skills, allowing them to read with meaning, cultivate their curiosity towards learning and life. This will also help increase their well-being and meaningful inclusion in society."
Vigil Angel Project #NDP2022 #DoingGood #22DaysPeople by SG Cares Volunteer Centre at Bedok,Vigil Angel is a program that seeks to provide a very special humanity support focusing on the dignity of the dying patient. We hope that the vigil angel experience will bring immense comfort and peace to the grieving family. The pain of losing a loved one will remain huge but the conviction that the best possible care has been delivered compassionately and professionally will bring immeasurable gratitude and lasting consoling memory.
Outreach Coordinator to Seniors (via phone calls) @ Viriya Community Services by SG Cares Volunteer Centre at Jalan Besar,"Viriya Community Resource Engagement and Support Team (CREST) @ Potong Pasir and Braddell Heights conducts cognitive/mental health screening for dementia, depression and caregiver stress. We are looking for Volunteers to: - contact seniors beneficiaries to engage them for cognitive/mental health screening - explain the intention of the screening, seek their consent and fix an appointment for CREST to conduct the screening CREST will provide a script and conduct training for the volunteers prior to them contacting the beneficiaries."
Needs Assessment Survey by Alive Community Network,"Visit low-income households around Chinatown/Outram Park to conduct surveys to find out about the needs of these households. iPads will be provided to conduct these surveys. Bilingual speaking (Mandarin, Dialects) volunteers preferred."
Befrienders for THK @ AMK 257 by SG Cares Volunteer Centre at Ang Mo Kio,Visiting seniors with staff and/or conduct phone call with seniors
[TN6] Air Safety Mgt Assistant (NDP2022),"Volunteer as a Air Safety Management Assistant during NDP rehearsals & shows on selected dates from 11 June to 9 Aug 2022! Volunteers are needed to ensure the safe conduct of air show performances in NDP.Teams of 2 to 10 volunteers will be assigned to team leaders from the RSAF to perform these functions.Volunteer requirements:1. All volunteers must be fully vaccinated.2. All volunteers must attend 8 sessions of air safety deployment3. Volunteers can only choose ONE location and will only be deployed to ONE location throughout the 8 sessions. Do note that Team Nila HQ will withdraw any registration that did not meet the above criteria. If you have chosen multiple locations, we will randomly assign you to one of your chosen location. All locations given are final and Team Nila HQ will not accept any changes throughout the period. Air Safety Deployment Dates:- 11 June 22- 25 June 22- 2 July 22- 9 July 22- 16 July 22- 23 July 22- 30 July 22- 9 Aug 22(Replacement date: 18 June 22)Time: 5pm - 8pm"
[TN6] Air Safety Mgt Assistant (NDP2022),"Volunteer as a Air Safety Management Assistant during NDP rehearsals & shows on selected dates from 11 June to 9 Aug 2022! Volunteers are needed to ensure the safe conduct of air show performances in NDP.Teams of 2 to 10 volunteers will be assigned to team leaders from the RSAF to perform these functions.Volunteer requirements:1. All volunteers must be fully vaccinated.2. All volunteers must attend 8 sessions of air safety deployment3. Volunteers can only choose ONE location and will only be deployed to ONE location throughout the 8 sessions. Do note that Team Nila HQ will withdraw any registration that did not meet the above criteria. If you have chosen multiple locations, we will randomly assign you to one of your chosen location. All locations given are final and Team Nila HQ will not accept any changes throughout the period. Air Safety Deployment Dates:- 11 June 22- 18 June 22- 25 June 22- 2 July 22- 9 July 22- 16 July 22- 23 July 22- 30 July 22- 9 Aug 22(Replacement date: 18 June 22)Time: 5pm - 8pm"
SG Cares VC @ Boon Lay - Bus Outing with Seniors by SG Cares Volunteer Centre at Boon Lay,"Volunteer Centre @ Boon Lay has collaborated with St Joseph's Home to assist in engaging with the seniors through a field trip. Volunteers will learn how to manage the seniors with mobility issues, as well as befriend them throughout the trip. We're looking for passionate individuals. First timers are welcomed too!"
Medical Escort (for Children and Youth) @ Kampong Kapor Family Service Centre (KKFSC) by SG Cares Volunteer Centre at Jalan Besar,"Volunteer needed to accompany a child (less than 12 years old) for medical appointment (usually on Tuesday afternoon) in designated healthcare facility. - Provision of transportation support to child from home @ Farrer Park to healthcare facility @ Outram and back to home (after medical appointment). - Provision of psychosocial, emotional support to child during the volunteering session. - Update social worker-in-charge on engagement with the child after every session."
Care Corner - Befriender @ Toa Payoh (CCSS - Active Ageing) by SG Cares Volunteer Centre @ Toa Payoh,"Volunteer to engage seniors via 2 face-to-face interaction and 2 phone calls per month minimally to prevent social isolation, monitor senior's well-being, and provide socioemotional support. Exact dates/times of volunteer to be decided and agreed by both the staff in-charge and the volunteer. However, to promote familiarity and bonding between the senior and volunteer, volunteers are expected to at least commit regularly (once per fortnight) Toa Payoh AAC TP5/TP62B/TP106/TP131/TP149/TP170/TP261A Centres operate Monday to Friday, 0900hrs to 1800hrs Centres operate on Saturdays, 0900hrs to 1300hrs *Suitable for Youth Corps Community Internship"
Care Corner - Befriender @ Toa Payoh (CCSS - Community Health) by SG Cares Volunteer Centre @ Toa Payoh,"Volunteer to engage seniors via face-to-face interaction to prevent social isolation, monitor senior's well-being, and provide socioemotional support. Exact dates of volunteering to be decided and agreed by both the staff in-charge and the volunteer. However, to promote familiarity and bonding between the senior and volunteer, volunteers are expected to at least commit regularly (once/twice per week). Please see below for the various Community Health centres in Toa Payoh and their corresponding timings for befrienders: Social Day Care @ 235 Lorong 8 Toa Payoh Monday to Friday, 0900hrs to 1530hrs Senior Care Centre @ 131 Lorong 1 Toa Payoh Monday to Friday, 0900hrs to 1800hrs Senior Care Centre @ 261A Toa Payoh East Monday to Friday, 0900hrs to 1600hrs *Suitable for Youth Corps Community Internship"
Volunteer To Teach Piano by Children's Wishing Well,Volunteer to teach a primary school girl piano. She has a good ear for music and even managed to pick up some parts on her own. Possible timeslot: Thursday 5.15pm-6pm
Learning Curve 2022 - Volunteer Tutors for English by CampusImpact,"Volunteer tutoring with small groups of students. Classes are arranged by level and by subject (e.g. Primary 4, English and Chinese). We hope that through this programme, children can be empowered through education to lead purposeful lives. We are looking for volunteer tutors able to teach English for Primary and/or Secondary School. Commitment will be weekly from January 2022 to end of October 2022, until the students finish their year end exams."
Learning Curve 2022 - Volunteer Tutors for Science by CampusImpact,"Volunteer tutoring with small groups of students. Classes are arranged by level and by subject (e.g. Primary 4, English and Chinese). We hope that through this programme, children can be empowered through education to lead purposeful lives. We are looking for volunteer tutors able to teach Science for Primary and/or Secondary School. Commitment will be weekly from January 2022 to end of October 2022, until the students finish their year end exams."
Learning Curve 2022 - Volunteer Tutors for Chinese by CampusImpact,"Volunteer tutoring with small groups of students. Classes are arranged by level and by subject (e.g. Primary 4, English and Chinese). We hope that through this programme, children can be empowered through education to lead purposeful lives. We are looking for volunteer tutors able to teach Chinese for Primary and/or Secondary School. Commitment will be weekly from January 2022 to end of October 2022, until the students finish their year end exams."
Learning Curve 2022 - Volunteer Tutors for Math by CampusImpact,"Volunteer tutoring with small groups of students. Classes are arranged by level and by subject (e.g. Primary 4, English and Chinese). We hope that through this programme, children can be empowered through education to lead purposeful lives. We are looking for volunteer tutors able to teach Math for Primary and/or Secondary School. Commitment will be weekly from January 2022 to end of October 2022, until the students finish their year end exams."
Volunteer tutors for various subjects and levels by SG Cares Volunteer Centre at Jalan Besar,Volunteer tutors needed to provide academy support for children or youth from our various partnering agencies. Requirement: - Non-judgmental attitude. - Be a role model to the tutee. - Familiar with Singapore education syllabus. - Above 21 years of age. - Experience working with children or youth preferred. - Fully vaccinated against COVID-19 (For role which requires face-to-face sessions) - Committed till student's year-end exam.
